Series,Winner,This Team,Record,Win Order
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-jazz-vs-mavericks.html,Dallas Mavericks,Utah Jazz,1-1,WL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-jazz-vs-mavericks.html,Dallas Mavericks,Dallas Mavericks,2-1,LWW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-jazz-vs-mavericks.html,Dallas Mavericks,Utah Jazz,1-2,WLL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-jazz-vs-mavericks.html,Dallas Mavericks,Utah Jazz,2-2,LWWL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-jazz-vs-mavericks.html,Dallas Mavericks,Dallas Mavericks,2-2,WLLW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-jazz-vs-mavericks.html,Dallas Mavericks,Dallas Mavericks,3-2,LWWLW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-jazz-vs-mavericks.html,Dallas Mavericks,Utah Jazz,2-3,WLLWL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-jazz-vs-mavericks.html,Dallas Mavericks,Dallas Mavericks,4-2,LWWLWW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-jazz-vs-mavericks.html,Dallas Mavericks,Utah Jazz,2-4,WLLWLL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-raptors-vs-76ers.html,Philadelphia 76ers,Philadelphia 76ers,1-0,W
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-raptors-vs-76ers.html,Philadelphia 76ers,Toronto Raptors,0-1,L
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-raptors-vs-76ers.html,Philadelphia 76ers,Philadelphia 76ers,2-0,WW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-raptors-vs-76ers.html,Philadelphia 76ers,Toronto Raptors,0-2,LL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-raptors-vs-76ers.html,Philadelphia 76ers,Philadelphia 76ers,3-0,WWW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-raptors-vs-76ers.html,Philadelphia 76ers,Toronto Raptors,0-3,LLL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-raptors-vs-76ers.html,Philadelphia 76ers,Toronto Raptors,3-1,WWWL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-raptors-vs-76ers.html,Philadelphia 76ers,Philadelphia 76ers,1-3,LLLW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-raptors-vs-76ers.html,Philadelphia 76ers,Toronto Raptors,3-2,WWWLL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-raptors-vs-76ers.html,Philadelphia 76ers,Philadelphia 76ers,2-3,LLLWW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-raptors-vs-76ers.html,Philadelphia 76ers,Philadelphia 76ers,4-2,WWWLLW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-raptors-vs-76ers.html,Philadelphia 76ers,Toronto Raptors,2-4,LLLWWL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-pelicans-vs-suns.html,Phoenix Suns,Phoenix Suns,1-0,W
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-pelicans-vs-suns.html,Phoenix Suns,New Orleans Pelicans,0-1,L
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-pelicans-vs-suns.html,Phoenix Suns,New Orleans Pelicans,1-1,WL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-pelicans-vs-suns.html,Phoenix Suns,Phoenix Suns,1-1,LW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-pelicans-vs-suns.html,Phoenix Suns,Phoenix Suns,2-1,WLW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-pelicans-vs-suns.html,Phoenix Suns,New Orleans Pelicans,1-2,LWL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-pelicans-vs-suns.html,Phoenix Suns,New Orleans Pelicans,2-2,WLWL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-pelicans-vs-suns.html,Phoenix Suns,Phoenix Suns,2-2,LWLW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-pelicans-vs-suns.html,Phoenix Suns,Phoenix Suns,3-2,WLWLW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-pelicans-vs-suns.html,Phoenix Suns,New Orleans Pelicans,2-3,LWLWL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-pelicans-vs-suns.html,Phoenix Suns,Phoenix Suns,4-2,WLWLWW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-first-round-pelicans-vs-suns.html,Phoenix Suns,New Orleans Pelicans,2-4,LWLWLL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-hawks-vs-heat.html,Miami Heat,Miami Heat,1-0,W
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-hawks-vs-heat.html,Miami Heat,Atlanta Hawks,0-1,L
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-hawks-vs-heat.html,Miami Heat,Miami Heat,2-0,WW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-hawks-vs-heat.html,Miami Heat,Atlanta Hawks,0-2,LL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-hawks-vs-heat.html,Miami Heat,Atlanta Hawks,2-1,WWL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-hawks-vs-heat.html,Miami Heat,Miami Heat,1-2,LLW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-hawks-vs-heat.html,Miami Heat,Miami Heat,3-1,WWLW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-hawks-vs-heat.html,Miami Heat,Atlanta Hawks,1-3,LLWL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-hawks-vs-heat.html,Miami Heat,Miami Heat,4-1,WWLWW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-first-round-hawks-vs-heat.html,Miami Heat,Atlanta Hawks,1-4,LLWLL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-bucks-vs-celtics.html,Boston Celtics,Milwaukee Bucks,0-1,L
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-bucks-vs-celtics.html,Boston Celtics,Boston Celtics,1-0,W
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-bucks-vs-celtics.html,Boston Celtics,Boston Celtics,1-1,LW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-bucks-vs-celtics.html,Boston Celtics,Milwaukee Bucks,1-1,WL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-bucks-vs-celtics.html,Boston Celtics,Milwaukee Bucks,1-2,LWL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-bucks-vs-celtics.html,Boston Celtics,Boston Celtics,2-1,WLW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-bucks-vs-celtics.html,Boston Celtics,Boston Celtics,2-2,LWLW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-bucks-vs-celtics.html,Boston Celtics,Milwaukee Bucks,2-2,WLWL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-bucks-vs-celtics.html,Boston Celtics,Milwaukee Bucks,2-3,LWLWL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-bucks-vs-celtics.html,Boston Celtics,Boston Celtics,3-2,WLWLW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-bucks-vs-celtics.html,Boston Celtics,Boston Celtics,3-3,LWLWLW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-bucks-vs-celtics.html,Boston Celtics,Milwaukee Bucks,3-3,WLWLWL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-bucks-vs-celtics.html,Boston Celtics,Boston Celtics,4-3,LWLWLWW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-bucks-vs-celtics.html,Boston Celtics,Milwaukee Bucks,3-4,WLWLWLL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-76ers-vs-heat.html,Miami Heat,Miami Heat,1-0,W
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-76ers-vs-heat.html,Miami Heat,Philadelphia 76ers,0-1,L
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-76ers-vs-heat.html,Miami Heat,Miami Heat,2-0,WW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-76ers-vs-heat.html,Miami Heat,Philadelphia 76ers,0-2,LL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-76ers-vs-heat.html,Miami Heat,Philadelphia 76ers,2-1,WWL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-76ers-vs-heat.html,Miami Heat,Miami Heat,1-2,LLW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-76ers-vs-heat.html,Miami Heat,Philadelphia 76ers,2-2,WWLL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-76ers-vs-heat.html,Miami Heat,Miami Heat,2-2,LLWW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-76ers-vs-heat.html,Miami Heat,Miami Heat,3-2,WWLLW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-76ers-vs-heat.html,Miami Heat,Philadelphia 76ers,2-3,LLWWL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-76ers-vs-heat.html,Miami Heat,Miami Heat,4-2,WWLLWW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-semifinals-76ers-vs-heat.html,Miami Heat,Philadelphia 76ers,2-4,LLWWLL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-mavericks-vs-suns.html,Dallas Mavericks,Phoenix Suns,0-1,L
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-mavericks-vs-suns.html,Dallas Mavericks,Dallas Mavericks,1-0,W
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-mavericks-vs-suns.html,Dallas Mavericks,Phoenix Suns,0-2,LL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-mavericks-vs-suns.html,Dallas Mavericks,Dallas Mavericks,2-0,WW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-mavericks-vs-suns.html,Dallas Mavericks,Dallas Mavericks,1-2,LLW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-mavericks-vs-suns.html,Dallas Mavericks,Phoenix Suns,2-1,WWL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-mavericks-vs-suns.html,Dallas Mavericks,Dallas Mavericks,2-2,LLWW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-mavericks-vs-suns.html,Dallas Mavericks,Phoenix Suns,2-2,WWLL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-mavericks-vs-suns.html,Dallas Mavericks,Phoenix Suns,2-3,LLWWL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-mavericks-vs-suns.html,Dallas Mavericks,Dallas Mavericks,3-2,WWLLW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-mavericks-vs-suns.html,Dallas Mavericks,Dallas Mavericks,3-3,LLWWLW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-mavericks-vs-suns.html,Dallas Mavericks,Phoenix Suns,3-3,WWLLWL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-mavericks-vs-suns.html,Dallas Mavericks,Dallas Mavericks,4-3,LLWWLWW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-mavericks-vs-suns.html,Dallas Mavericks,Phoenix Suns,3-4,WWLLWLL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-warriors-vs-grizzlies.html,Golden State Warriors,Golden State Warriors,1-0,W
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-warriors-vs-grizzlies.html,Golden State Warriors,Memphis Grizzlies,0-1,L
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-warriors-vs-grizzlies.html,Golden State Warriors,Memphis Grizzlies,1-1,WL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-warriors-vs-grizzlies.html,Golden State Warriors,Golden State Warriors,1-1,LW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-warriors-vs-grizzlies.html,Golden State Warriors,Golden State Warriors,2-1,WLW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-warriors-vs-grizzlies.html,Golden State Warriors,Memphis Grizzlies,1-2,LWL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-warriors-vs-grizzlies.html,Golden State Warriors,Golden State Warriors,3-1,WLWW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-warriors-vs-grizzlies.html,Golden State Warriors,Memphis Grizzlies,1-3,LWLL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-warriors-vs-grizzlies.html,Golden State Warriors,Memphis Grizzlies,3-2,WLWWL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-warriors-vs-grizzlies.html,Golden State Warriors,Golden State Warriors,2-3,LWLLW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-warriors-vs-grizzlies.html,Golden State Warriors,Golden State Warriors,4-2,WLWWLW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-semifinals-warriors-vs-grizzlies.html,Golden State Warriors,Memphis Grizzlies,2-4,LWLLWL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-finals-mavericks-vs-warriors.html,Golden State Warriors,Golden State Warriors,1-0,W
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-finals-mavericks-vs-warriors.html,Golden State Warriors,Dallas Mavericks,0-1,L
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-finals-mavericks-vs-warriors.html,Golden State Warriors,Golden State Warriors,2-0,WW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-finals-mavericks-vs-warriors.html,Golden State Warriors,Dallas Mavericks,0-2,LL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-finals-mavericks-vs-warriors.html,Golden State Warriors,Golden State Warriors,3-0,WWW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-finals-mavericks-vs-warriors.html,Golden State Warriors,Dallas Mavericks,0-3,LLL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-finals-mavericks-vs-warriors.html,Golden State Warriors,Dallas Mavericks,3-1,WWWL
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-finals-mavericks-vs-warriors.html,Golden State Warriors,Golden State Warriors,1-3,LLLW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-finals-mavericks-vs-warriors.html,Golden State Warriors,Golden State Warriors,4-1,WWWLW
https://www.basketball-reference.com/playoffs/2022-nba-western-conference-finals-mavericks-vs-warriors.html,Golden State Warriors,Dallas Mavericks,1-4,LLLWL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-finals-celtics-vs-heat.html,Boston Celtics,Miami Heat,0-1,L
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-finals-celtics-vs-heat.html,Boston Celtics,Boston Celtics,1-0,W
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-finals-celtics-vs-heat.html,Boston Celtics,Boston Celtics,1-1,LW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-finals-celtics-vs-heat.html,Boston Celtics,Miami Heat,1-1,WL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-finals-celtics-vs-heat.html,Boston Celtics,Miami Heat,1-2,LWL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-finals-celtics-vs-heat.html,Boston Celtics,Boston Celtics,2-1,WLW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-finals-celtics-vs-heat.html,Boston Celtics,Boston Celtics,2-2,LWLW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-finals-celtics-vs-heat.html,Boston Celtics,Miami Heat,2-2,WLWL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-finals-celtics-vs-heat.html,Boston Celtics,Boston Celtics,3-2,LWLWW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-finals-celtics-vs-heat.html,Boston Celtics,Miami Heat,2-3,WLWLL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-finals-celtics-vs-heat.html,Boston Celtics,Miami Heat,3-3,LWLWWL
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-finals-celtics-vs-heat.html,Boston Celtics,Boston Celtics,3-3,WLWLLW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-finals-celtics-vs-heat.html,Boston Celtics,Boston Celtics,4-3,LWLWWLW
https://www.basketball-reference.com/playoffs/2022-nba-eastern-conference-finals-celtics-vs-heat.html,Boston Celtics,Miami Heat,3-4,WLWLLWL
https://www.basketball-reference.com/playoffs/2022-nba-finals-celtics-vs-warriors.html,Golden State Warriors,Boston Celtics,0-1,L
https://www.basketball-reference.com/playoffs/2022-nba-finals-celtics-vs-warriors.html,Golden State Warriors,Golden State Warriors,1-0,W
https://www.basketball-reference.com/playoffs/2022-nba-finals-celtics-vs-warriors.html,Golden State Warriors,Golden State Warriors,1-1,LW
https://www.basketball-reference.com/playoffs/2022-nba-finals-celtics-vs-warriors.html,Golden State Warriors,Boston Celtics,1-1,WL
https://www.basketball-reference.com/playoffs/2022-nba-finals-celtics-vs-warriors.html,Golden State Warriors,Boston Celtics,1-2,LWL
https://www.basketball-reference.com/playoffs/2022-nba-finals-celtics-vs-warriors.html,Golden State Warriors,Golden State Warriors,2-1,WLW
https://www.basketball-reference.com/playoffs/2022-nba-finals-celtics-vs-warriors.html,Golden State Warriors,Golden State Warriors,2-2,LWLW
https://www.basketball-reference.com/playoffs/2022-nba-finals-celtics-vs-warriors.html,Golden State Warriors,Boston Celtics,2-2,WLWL
https://www.basketball-reference.com/playoffs/2022-nba-finals-celtics-vs-warriors.html,Golden State Warriors,Golden State Warriors,3-2,LWLWW
https://www.basketball-reference.com/playoffs/2022-nba-finals-celtics-vs-warriors.html,Golden State Warriors,Boston Celtics,2-3,WLWLL
https://www.basketball-reference.com/playoffs/2022-nba-finals-celtics-vs-warriors.html,Golden State Warriors,Golden State Warriors,4-2,LWLWWW
https://www.basketball-reference.com/playoffs/2022-nba-finals-celtics-vs-warriors.html,Golden State Warriors,Boston Celtics,2-4,WLWLLL
https://www.basketball-reference.com/playoffs/2021-nba-eastern-conference-first-round-heat-vs-bucks.html,Milwaukee Bucks,Milwaukee Bucks,1-0,W
https://www.basketball-reference.com/playoffs/2021-nba-eastern-conference-first-round-heat-vs-bucks.html,Milwaukee Bucks,Miami Heat,0-1,L
https://www.basketball-reference.com/playoffs/2021-nba-eastern-conference-first-round-heat-vs-bucks.html,Milwaukee Bucks,Milwaukee Bucks,2-0,WW
https://www.basketball-reference.com/playoffs/2021-nba-eastern-conference-first-round-heat-vs-bucks.html,Milwaukee Bucks,Miami Heat,0-2,LL
https://www.basketball-reference.com/playoffs/2021-nba-eastern-conference-first-round-heat-vs-bucks.html,Milwaukee Bucks,Milwaukee Bucks,3-0,WWW
https://www.basketball-reference.com/playoffs/2021-nba-eastern-conference-first-round-heat-vs-bucks.html,Milwaukee Bucks,Miami Heat,0-3,LLL
https://www.basketball-reference.com/playoffs/2021-nba-eastern-conference-first-round-heat-vs-bucks.html,Milwaukee Bucks,Milwaukee Bucks,4-0,WWWW
https://www.basketball-reference.com/playoffs/2021-nba-eastern-conference-first-round-heat-vs-bucks.html,Milwaukee Bucks,Miami Heat,0-4,LLLL
